,PostId,Title,Body,AnswerCount,AcceptedAnswerId
608,42377057,Deploy Prometheus to Cloud Foundry,"I want to deploy Prometheus to Cloud Foundry without using Docker container. When I try to deploy it with the standard Cloud Foundry Go Buildpack I get the following error:

can't load package: package prometheus: no buildable Go source files in /tmp/tmp.vv4iyDzMvE/.go/src/prometheus


Which somehow makes sense, because there are actually no sources in the  root directory and the project is compiled with the Prometheus utility tool.

Is there any way to deploy Prometheus to Cloud Foundry, like using another Buildpack or something?
",2,
609,42406445,Docker alpine golang go get error for coding.net private repo,"I created the private repository using the coding.net.
I use docker images alpine and centos.
I can go get git.coding.net/alphayan/orionv2.git successful from docker-centos, but I can't go get git.coding.net/alphayan/test.git from docker-alpine.It returns an error stating:  

/go/src # go get -u -v  git.coding.net/alphayan/test.git
# cd .; git ls-remote https://git.coding.net/alphayan/test
fatal: could not read Username for 'https://git.coding.net': terminal prompts disabled
# cd .; git ls-remote git+ssh://git.coding.net/alphayan/test
Permission denied (publickey).
fatal: Could not read from remote repository.

Please make sure you have the correct access rights
and the repository exists.
# cd .; git ls-remote ssh://git.coding.net/alphayan/test
Permission denied (publickey).
fatal: Could not read from remote repository.

Please make sure you have the correct access rights
and the repository exists.
package git.coding.net/alphayan/test.git: cannot download, git.coding.net/alphayan/test uses insecure protocol


From centos it let me use the username and password:

[root@83fc8067fc95 /]# go get -u -v git.coding.net/alphayan/test.git
Username for 'https://git.coding.net':


finally, I find it caused by the git's version, the centos with git 1.8.3 and the alpine with git 2.11.0.
then I change the centos git's version with 2.11.0, becomes the same wrong with alpine.
I think I can modify golang or git source file solve this problem,
could someone help me? thinks~!
",2,44207768.0
610,42412935,Creating a slice of slice of interfaces in go,"I'm trying to create a function that returns the all the key, value of a map as a slice of slice of tuples (where each tuple is {key, value})

Here's the code:

func ReturnTuples(map_ map[interface{}]interface{}) [][]interface{} {
    toReturn := []([]interface{})
    ...


But I'm getting error for the toReturn line:

type [][]interface {} is not an expression


How should I declare a slice of slice of interfaces? I see this as the only way. I tried without parenthesis like:

[][]interface{}


but it won't work either.

I tried to search for 'golang slice of slice' on google but very few things appear. For example I've only found how to create a simple one made of uint8, which is: [][]uint8.
",2,42412985.0
611,42473897,Exporting a function whose name starts with a lower case letter,"Just curious, is there a way to export a function whose name starts with a lower case character, like ""print"" or ""start""?

A side note: just like you do with JSON:

type T struct {
    FieldA int    `json:""field_a""`
    FieldB string `json:""field_b,omitempty""`
}

",1,
612,42516717,How to stop goroutine,"I have a goroutine that calls a function and with a special parameter i want to start or stop this goroutine. My problem is that this code never stops my goroutine, it creates everytime a new job. 

quit := make(chan bool)
run := make(chan bool)

    go func() {
        for {
            select {
            case <-quit:
                close(run)
            case <-run:
                myFunc(c)
            default:
            }
        }
    }()

    if x == true {
        quit <- true
    } else {
        run <- true
    }


How do I stop my routine? 
",3,
613,42526950,Enforce calling Close() when finished working with the package,"I'm writing a package in go that creates a connection to Kafka.

I create the connection in the init() function in the main file in the package. After the program that uses the package stops, I want to call a function called Close()

Is there a way to enforce it in the package level, instead of giving this responsibility to the user?

Assume that the connection should be available throughout the run of the user's program, I don't want to initialize it every time.
",1,42529742.0
614,42566116,Collision on concurrent read on buffered channel in golang?,"I have a buffered channel that are read by multiple (4 in this example) go routines.

queue := make(chan string, 10000) // a large buffered channel


Each go routine checks the number of elements available in the channel and process them all. 

for i :=0; i< 4; i++{ // spun 4 go routines
    go func() {
        for {
            for elem := range queue {
                // do something with the elem from the channel
            }
         }
     }
  }


Will multiple go routines collide on the reads? In other words, could different go routine grab the same elem in the channel, or while one go routine is reading the buffer, the other go routines already read and processed some of the elements? How to block other go routines from reading while one go routine is reading?
",2,42566899.0
615,42631255,Present content like power point or impress,"I want to build an application that displays the content that user types on the command prompt to the display like a presentation.
I am writing this application in golang. If there are existing libraries that I can use to do this great and if not would need direction how to approach solving this.
I did search on the internet for pointers but found none.
",1,
616,42633651,Better way to use a map within a struct? Go Programming Language Exercise 1.4,"I'm working on Exercise 1.4 from The Go Programming Language. The program reads stdin or files given as arguments and outputs lines that have duplicates.

I have working code, I'm just wondering if there is a better way to use maps within structs?  Right now I have a new map being made in the struct when a unique line is found. But it seems clumsy, and I want to know if I should approach this another way.

type dupCount struct {
        count int
        fileCount map[string]int
}

func main() {
        counts := make(map[string]dupCount)
        files := os.Args[1:]
        if len(files) == 0 {
                countLines(os.Stdin, counts, ""stdin"")
        } else {
                for _, arg := range files {
                        f, err := os.Open(arg)
                        if err != nil {
                                fmt.Fprintf(os.Stderr, ""dup2: %v\n"", err)
                                continue
                        }
                        countLines(f, counts, arg)
                        f.Close()
                }
        }
func countLines(f *os.File, counts map[string]dupCount, filename string) {
        input := bufio.NewScanner(f)
        for input.Scan() {
                var tmp = counts[input.Text()]
                if tmp.count == 0 {
                        tmp.fileCount = make(map[string]int)
                }
                tmp.count++
                tmp.fileCount[filename]++
                counts[input.Text()] = tmp
        }
}


I am using the tmp variable in countLines to get around the inability to assign directly to values in maps as outlined in the Go Github repo.
",1,
617,42705505,golang: strange issue with coroutines and channels,"I wrote a test code, but do not understand why I get this result.

My sub() should update or return counter, based on the channel value

send 1 = counter++
send 0 = return counter


I start 10 go routines con().
They should simply send many 1 to channel (this increase counter)
I wait 1 sec and send 0 to channel. What value should I get?

I think first, I get a ""random"" value,
but i get 100000 (ok 10x 10000 is faster than 1 sec)

Now I change

for i:=0; i < 10; i++ {


to

for i:=0; i < 10000; i++ {


and now my returned value is 1

Why!?

Now uncomment fmt.Println(counter) in main().
As you see counter works and has this ""random"" number

package main

import (
    ""fmt""
    ""time""
)

var ch chan int = make(chan int)
var counter int

func main() {
    go sub()

    for i:=0; i < 10; i++ { //change to 10000
        go con()
    }

    time.Sleep(1000 * time.Millisecond)

    ch <- 0
    fmt.Println(<- ch)
    //fmt.Println(counter) //uncomment this
}

func sub() {
    for c := range ch {
        if c == 0 { ch <- counter }
        if c == 1 { counter++ }
    }
}

func con() {
    for i := 0; i < 10000; i++ {
        ch <- 1
    }
}

",1,42706064.0
618,42726635,|| operator not working as expected,"What is going wrong here? I am 100% sure I am sending a HTTP POST request, but somehow the OR operator is not working as I am expecting. In the first example the server returns a 405 and in the second example the code continues executing.

not working:

if req.Method != http.MethodPost || req.Method != http.MethodDelete {
    http.Error(res, http.StatusText(http.StatusMethodNotAllowed), http.StatusMethodNotAllowed)
    return
}


working:

if req.Method != http.MethodPost {
    http.Error(res, http.StatusText(http.StatusMethodNotAllowed), http.StatusMethodNotAllowed)
    return
}

",2,42726688.0
619,42730854,Is accepting a json directly from the client insecure/bad practice in a Golang app with a json file datastore?,"I have a simple Golang application with a HTTP API that controls the app, the api has a frontend over it powered by a React.js app. The frontend allows users to change settings and  POSTS a json object called settings directly to the API /api/settings endpoint (which has simple JWT authentication builtin). I take that object unmarshal it into a struct for the application to use, in case of an error the application uses the default struct and sends an error to the client. My question is; am I doing this correctly or is this insecure; sending the json directly to the app, without any server side validation, but a simple json.unmarshal? 

PS:I come from a PHP+MySQL web apps background, where accepting client input for the DB without escaping it was a very dangerous thing to do. 
",1,
620,42758054,Read multipart-form data as []byte in GO,"I'm using GIN as GO framework,  im having an issue when uploading file and directly convert image as byte so i can store it in my BLOB field inside db table, so i have my piece of code like this :

func (a *AppHandler) Upload(ctx *gin.Context) {

form := &struct {
    Name    string `form:""name"" validate:""required""`
    Token   string `form:""token"" validate:""required""`
    AppCode string `form:""app_code"" validate:""required""`
}{}
ctx.Bind(form)
if validationErrors := a.ValidationService.ValidateForm(form); validationErrors != nil {
    httpValidationErrorResponse(ctx, validationErrors)
    return
}

file, header, err := ctx.Request.FormFile(""file"")


and im trying to store it in db like this

app.SetFile(file)
a.AppStore.Save(app)


and it returns this kind of error:

cannot use file (type multipart.File) as type []byte 


so how to fix this? im pretty new with Go language
 NOTE: i'm using GORM as well for my db ORM
",1,42758241.0
621,42758392,"Golang error ""not enough arguments in call""","I'm new to golang. Trying to implement a bulk upload to Elasticsearch by golang. I'm using golang library -> https://github.com/olivere/elastic for communication with Elasticsearch.

Also, a piece of sample code which I'm trying but getting following error...

suresh@BLR-245:~/Desktop/tools/golang/src$ go install github.com/crazyheart/elastic-bulk-upload
# github.com/crazyheart/elastic-bulk-upload
github.com/crazyheart/elastic-bulk-upload/main.go:29: not enough arguments in call to bulkRequest.Do
    have ()
    want (""golang.org/x/net/context"".Context)
suresh@BLR-245:~/Desktop/tools/golang/src$ 


My Golang Code(main.go)

package main

import (
    ""fmt""
    ""gopkg.in/olivere/elastic.v5""
    ""strconv""
)

type Tweet struct {
    User    string `json:""user""`
    Message string `json:""message""`
}

func main() {
    client, err := elastic.NewClient()
    if err != nil {
        fmt.Println(""%v"", err)
    }

    n := 0
    for i := 0; i < 1000; i++ {
        bulkRequest := client.Bulk()
        for j := 0; j < 10000; j++ {
            n++
            tweet := Tweet{User: ""olivere"", Message: ""Package strconv implements conversions to and from string representations of basic data types. "" + strconv.Itoa(n)}
            req := elastic.NewBulkIndexRequest().Index(""twitter"").Type(""tweet"").Id(strconv.Itoa(n)).Doc(tweet)
            bulkRequest = bulkRequest.Add(req)
        }
        bulkResponse, err := bulkRequest.Do()
        if err != nil {
            fmt.Println(err)
        }
        if bulkResponse != nil {

        }
        fmt.Println(i)
    }
}


Anybody, help me to understand what that error means & how to solve those?
",1,42758492.0
622,42761820,How to get another branch instead of default branch with go get,"I have 2 repositories. Let say them repo_a and repo_b. I imported repo_a in repo_b

When I ran go get, it will get repo_a master branch.
Is there any way to get develop branch using go get or another command from repo_b?

I do not want to git pull on each specific package (in this case repo_a)
",2,42761887.0
623,42770022,Should err.Error() be used in string formatting?,"This string formatting works just fine:

err := foo()
if err != nil {
  fmt.Printf(""foo returned '%s' when called\n"", err)
}


Is there any merit do calling err.Error() in this context?

fmt.Printf(""foo returned '%s"" when called\n"", err.Error())

",2,42770341.0
624,42798419,How can I set up a http2 server in Go 1.8 without third party libraries?,"I heard that http2 would be supported in the latest Go versions. How can I put up a http2 server without using golang.org/x/net/http2?

In previous versions you could do something like this:

package main

import (
    ""log""
    ""net/http""
    ""os""

    ""golang.org/x/net/http2""
)

func main() {
    cwd, err := os.Getwd()
    if err != nil {
        log.Fatal(err)
    }

    srv := &http.Server{
        Addr:    "":443"",
        Handler: http.FileServer(http.Dir(cwd)),
    }
    http2.ConfigureServer(srv, &http2.Server{})
    log.Fatal(srv.ListenAndServeTLS(""server.crt"", ""server.key""))
}

",1,42798467.0
625,42841854,How to get the type of a parameter on a function,"I'm trying to use the type of a struct as a general parameter on a function i want to get this: 

type comments []struct {
    ID string `json:""id""`
    Author string `json:""author""`
    Text string `json:""text""`
}

handleReadAll(""/getsome"")

func handleReadAll(getPath string){
    var someVar comments 
}


So as you can see i have that someVar as type comments, I need to make a generic use of that type so I can use the handleReadAll with generic type structs this is what I hvae tried so far:

handleReadAll(""/getsome"",comments{})

func handleReadAll(getPath string,structToDecodeArray interface{}){
    var object2 reflect.ValueOf(&structToDecodeArray)
    var object = reflect.ValueOf(&structToDecodeArray)
    fmt.Println(""var"",object)
    fmt.Println(""var"",reflect.ValueOf(&structToDecodeArray).Interface())
    fmt.Println(""var"",reflect.TypeOf(&structToDecodeArray))
    fmt.Println(""var"",reflect.ValueOf(&structToDecodeArray).Type().Elem)
}


I cannot make this work, I am using reflection to try to get the type of the parameter structToDecodeArray, How could I get the same var as.

var someVar comments


but with reflection.
",1,
626,42881328,Go Function Types as Interface Values,"I have been reading about function types as interface values in go and I came across an example that I have not been able to figure out. Here it is:

type binFunc func(int, int) int

func add(x, y int) int { return x + y }

func (f binFunc) Error() string { return ""binFunc error"" }

func main() {
    var err error
    err = binFunc(add)
    fmt.Println(err)
}


You can find it on Go Playground here. 

I understand that you can assign a method to a function type, but I do not understand how Error() is being called. 
",1,42881490.0
627,43039501,connection refused when trying to connect redis using docker compose file,"I have a problem trying to connect to redis using redis-golang driver.
this is my docker-compose.yml file : 

version: ""3""

services:
  driver:
    build: ./API-Golang
    command: go run app.go
    volumes:
     - ./API-Golang:/app
    ports:
      - ""8080:8080""
    depends_on:
      - db
      - redis
    links :
      - redis
      - db
  redis:
    image: redis
    container_name: redis
    ports: [""6379:6379""]
  db:
    image: mongo:3.4.2
    container_name: mongodb
    ports : [""27017:27017""]


and this the code where I try to connect to redis (API-Golang/database/allSystem.go):

redisConn := RedisHost{
    Address:  ""localhost:6379"",
    Password: """",
    DB:       0,
}

redisConnection, err := redisConn.Connect()
if err != nil {
    panic(err)
}


I have tried to change localhost to redis for the host but still it doesn't work. Here is the error :

driver_1  | panic: dial tcp [::1]:6379: getsockopt: connection refused
driver_1  | 
driver_1  | goroutine 1 [running]:
driver_1  | github.com/Gujarats/API-Golang/database.SystemConnection(0x48)
driver_1  |     /go/src/github.com/Gujarats/API-Golang/database/allSystem.go:32 +0x3d3
driver_1  | main.main()
driver_1  |     /go/src/github.com/Gujarats/API-Golang/app.go:24 +0x34
driver_1  | exit status 2


Any idea what's wrong?

Source Code
",2,43042558.0
628,43086360,vim fold cpp and golang code,"vim cannot fold test.cpp, vim prompts E490 no fold found, but rename this file to test.c or test.cc, vim can use zc to fold this same code.

I have set configure in .vimrc 
foldmethod=syntax set foldlevel=0 set foldnestmax=2 VIMRUNTIME=/usr/share/vim/vim80

in /usr/share/vim/vim80/ftplugin, there exits a cpp.vim file.
why vim cannot fold *.cpp and *.go
",1,
629,43284894,Best Practice to go from sphinx db to somewhat complex golang struct,"I am trying to convert a sphinx query via MySQL into a golang struct and am having a hard time. It seems like this should be a common sort of problem, but so far I'm stuck converting it to a map or parsing output myself.  Specifically, I have a schema in sphinx that looks like {Source: {ID:string, subId:string, Campaigns:[]{CampaignID:string, Status:string}}}

I've tried using the simple rows.scan but that doesn't help me parse the repeating field, I just get it as an unparsed string.  In sphinx, the key's aren't in quotation marks, so JSON.unmarshal doesn't seem to help at all.  And using sqlx, I've tried to build up the following struct 

type CampaignStatus struct {
    CampaignId string
    Status string
}
type Source struct {
    Id               string
    SubId    string
    StatusByCampaign []CampaignStatus
}
type Status struct {
    Source
}


and passing in a Status struct to Row.ScanStruct() and I get back either a ""Missing destination Name Source"" error or if I name the source member in Status, I get ""sql: Scan error on column index 0: unsupported Scan, storing driver.Value type []uint8 into type *v1.Source"".  Full disclosure, the sphinx schema has a few other columns as peers with StatusByCampaign, they come after it and I don't care about them in my use case. 

This seems like something that has to have been come across before, but I can't seem to find a solution outside of writing my own parser, which I am loath to do. 
",2,
630,43408646,function Mocking through Interface in golang,"I am trying to write a unit test code form following code which has 3 level of function calling as below:

The main function calls function A() and then function A calls function B() and C() depending upon some condition and function B calls function E() and F(), whereas function C calls function G() and H() on some condition.
The above like the code I have developed, Here I want to mock function E() and F() for function B, and G() and H() for function C. Please suggest me how to do it using interface.
",1,43408894.0
631,43424787,How to use next available port in http.ListenAndServe,"I wrote a simple web server to listen on port 8080. But I don't want to use a hard coded port number. What I want is that my server listen on any available port. And I want to know that on what port number my web server is listening.

My code is given bellow:

package main

import (
    ""net/http""
)

func main() {       
    http.HandleFunc(""/"", handler)
    http.ListenAndServe("":8080"", nil)

}

",1,43425461.0
632,43425594,Serve static files via http with go,"In my html I'm trying to include JS using




I have also tried relative path (from server location)




and relative from the html file 
    

My file structure

-js
    app.js
-templates
    index.html
hub.go
main.go


main.go is the server

func main() {
    http.HandleFunc(""/"", rootHandler)
    http.ListenAndServe("":8080"", nil)
}

func rootHandler(w http.ResponseWriter, r *http.Request) {
    http.ServeFile(w, r, ""Templates/index.html"")
}


Am I missing something do I have to server css/js through server? or should the simple html work
",1,43425767.0
633,43430410,Rune in Golang and UTF-8,"
What does ""rune"" mean?
https://golang.org/pkg/unicode/utf8/#example_Valid Why is the answer is true in the first line?
The function Valid accepts only an array?

",1,43430711.0
634,43437729,Writing a struct's fields and values of different types to a file in Go,"I'm writing a simple program that takes in input from a form, populates an instance of a struct with the received data and the writes this received data to a file. 

I'm a bit stuck at the moment with figuring out the best way to iterate over the populated struct and write its contents to the file.

The struct in question contains 3 different types of fields (ints, strings, []strings).

I can iterate over them but I am unable to get their actual type. 

Inspecting my posted code below with print statements reveals that each of their types is coming back as structs rather than the aforementioned string, int etc.

The desired output format is be plain text.

For example:

field_1=""value_1""
field_2=10
field_3=[""a"", ""b"", ""c""]


Anyone have any ideas? Perhaps I'm going about this the wrong way entirely?

func (c *Config) writeConfigToFile(file *os.File) {

    listVal := reflect.ValueOf(c)
    element := listVal.Elem()

    for i := 0; i < element.NumField(); i++ {
        field := element.Field(i)
        myType := reflect.TypeOf(field)

        if myType.Kind() == reflect.Int {
            file.Write(field.Bytes())
            } else {
                file.WriteString(field.String())
            }
        }
}

",2,43438265.0
635,43458792,Concurrently writing and reading from map causes potential race condition,"I have a very basic Golang application that creates and runs a HTTP server. The server has 2 endpoints, one to send data and one to receive.

Upon each POST request to the server, parse the incoming data from the body and push it onto a channel. I then have a function that reads from the channel and saves the data to a map.

Upon each GET request to the server, JSON marshal the map and send it to the client.

Each request to the HTTP server runs asynchronously and the worker function writes to the map synchronously in its own goroutine.

Basic pseudo code is as follows:

package main

import (
    ""net/http""
)

type dataStore map[string]string

func listenHandler(stream chan string) http.HandlerFunc {
    return func(w http.ResponseWriter, r *http.Request) {
        // JSON unmarshal request body

        // push data onto stream
        stream <- data
    }
}

func serveHandler(store *dataStore) http.HandlerFunc {
    return func(w http.ResponseWriter, r *http.Request) {
        // JSON marshal data store
        // serve to client
    }
}

func worker(stream <-chan string) *dataStore {
    store := make(dataStore)
    go func() {
        for data := range stream {
            // process and write data to map
        }
    }()
    return &store
}

func main() {
    stream := make(chan string)
    store := worker(stream)

    http.HandleFunc(""/listen"", listenHandler(stream))
    http.HandleFunc(""/serve"", serveHandler(store))

    http.ListenAndServe("":8080"", nil)
}


I have tested and ran the application with no problems, however I have been told it has a potential race condition and I am not sure why. Is this true? 
",1,43459894.0
636,43459290,"Submit pull request for changes to packages installed via ""go get""","I have a package I installed via go get github.com//. It was missing some features, so I have been working with the original author to add them to the package.

I made the changes to my local copy and committed them. Then I realized: derp, I don't have authorization to git push these changes.

Is there a way for me to salvage my changes and somehow submit a pull request to him? Or do I have to lose all my changes, fork his repository, re-implement my changes, and then submit a pull request?

And no matter what I do, is there a way for me to retain the ability to do this command?

go get -u 


Or do I have to just become a full-time contributor and continually update my fork with his repository?
",1,43459325.0
637,43485414,GetSpecialFolder equivalent in golang,"I'm trying to get the temp folder of windows, other than a fixed path C:\Windows\Temp, I'd like to use some API similar to GetSpecialFolder in VBScript.

Is there anything like that?
",1,43485517.0
638,43549116,404 Error while using gorilla/mux golang library,"I am fairly new to golang and am finding myself frustrated with a simple file service program. I am suspecting that there is something wrong with my file prefix/ directory in the handler for my router r. I have tried many different formats for the directory. the html file i would like serviced is $HOME/Documents/TEST/Login on my system. Below is my code, note the {address} replaces the ip address.

    package main

    import (
       ""log""
       ""github.com/gorilla/mux""
       ""net/http""
       ""time""
     )

   func main() {
   r := mux.NewRouter()
   r.PathPrefix(""/Login/"").Handler(http.StripPrefix(""/Login/"", 
   http.FileServer(http.Dir(""$HOME/Documents/TEST/Login""))))

   srv := &http.Server{
       Handler:      r,
       Addr:         ""{address}:9999"",
       WriteTimeout: 600 * time.Second,
       ReadTimeout:  600 * time.Second,
   }

   log.Fatal(srv.ListenAndServe())
   }

",1,43549158.0
639,43601858,How can I define an implementation of Go interface method that receives pointer?,"The following program runs fine.

package main

import (
    ""fmt""
)

type Person interface {
    Hello()
}

type Joker struct {
    Name string
}

func (j Joker) Hello() {
    fmt.Println(j.Name, ""says, \""Hello!\"""")
}

func main() {
    var j Joker = Joker{""Peter""}
    invokeHello(j)
}

func invokeHello(p Person) {
    p.Hello()
}


Here is the output.

$ go run foo.go
Peter says, ""Hello!""


But when I change the Hello method to receive a pointer, I get errors.

package main

import (
    ""fmt""
)

type Person interface {
    Hello()
}

type Joker struct {
    Name string
}

func (j *Joker) Hello() {
    fmt.Println(j.Name, ""says, \""Hello!\"""")
}

func main() {
    var j *Joker = &Joker{""Peter""}
    invokeHello(j)
}

func invokeHello(p *Person) {
    p.Hello()
}


Here are the errors.

$ go run bar.go
# command-line-arguments
./bar.go:21: cannot use j (type *Joker) as type *Person in argument to invokeHello:
    *Person is pointer to interface, not interface
./bar.go:25: p.Hello undefined (type *Person has no field or method Hello)


How can I fix the second program?
",2,
640,43607857,Append to slice of interfaces,"I'm writing a document generator. There is a DocumentItem interface - this is part of the document. 

type DocumentItem interface {
    compose() string
}


For example, a document consists of paragraphs and tables.

type Paragraph struct {
    text string
}
type Table struct{}


The Paragraph and Table types correspond to the DocumentItem interface.

func (p *Paragraph) compose() string {
    return """"
}

func (t *Table) compose() string {
    return """"
}


The Document type contains the content []*DocumentItem field. 

type Document struct {
    content []*DocumentItem
}


I'm looking for a way that would allow NewParagraph() and NewTable() functions to create the necessary data types and add them to the content field. 

func (d *Document) NewParagraph() *Paragraph {
    p := Paragraph{}
    d.content = append(d.content, &p)
    return &p
}

func (d *Document) NewTable() *Table {
    t := Table{}
    d.content = append(d.content, &t)
    return &t
}


I use an slice of interface pointers in order to be able to modify the data in the corresponding variables after they are included in the document.

func (p *Paragraph) SetText(text string) {
    p.text = text
}

func main() {
    d := Document{}
    p := d.NewParagraph()
    p.SetText(""lalala"")
    t := d.NewTable()
    // ...    
}


But I get compiler errors:

cannot use &p (type *Paragraph) as type *DocumentItem in append
cannot use &t (type *Table) as type *DocumentItem in append


If I cast the types to an DocumentItem interface, I will lose access to specific functions, which in the case of one type may differ from the other. For example, add text to a paragraph and add a row of cells and then add text to cell for the table.

Is it possible at all?

Full example at https://play.golang.org/p/uJfKs5tJ98
",1,43607941.0
641,43677530,retrieve a nested document with mgo,"I need to retrieve a nested document in mongoDB with mgo.
Here is my document in db:

{
    ""_id"" : ""packing_type_0000"",
    ""name"" : ""packing"",
    ""category"" : ""logistics"",
    ""en"" : {
            ""translatedName"" : ""Packing and Order Prep"",
    },
}


This is my golang structure: 

type jobTypeWording struct {
     translatedName     string `json:""translatedName"" bson:""translatedName""`
}

type jobType struct {
    ID               string         `json:""_id"" bson:""_id""`
    Name             string         `json:""name"" bson:""name""`
    Category         string         `json:""category"" bson:""category""`
    en               jobTypeWording `json:""en"" bson:""en""`
}


And my code:   

result := jobType{}
sessionCopy := session.Copy()
defer sessionCopy.Close()
c := sessionCopy.DB(os.Getenv(""DB_DATABASE"")).C(""jobTypes"")
err := c.Find(bson.M{""_id"": Id}).One(&result)  
fmt.Println(result.en)


My program program output:

{  }


How do I retrieve en.translatedName?

In the same program I get other nested bson from mongo and it's working with same way. I don't understand my mistake.
",1,43681742.0
642,43695832,Pass a reference to a Redis instance to a Gorilla/Mux Handler,"I'm trying to get my hands dirty while playing with some Gorilla/Mux and Go-Redis but I'm facing a little implementation problem here.

Essentially I have a project structured like the following:



Where redismanager.go handles the initialization of a Redis Client:

package redismanager

import (
    ""fmt""
    ""github.com/go-redis/redis""
)

func InitRedisClient() redis.Client {
    client := redis.NewClient(&redis.Options{
        Addr    : ""localhost:6379"",
        Password: """",
        DB      : 0, //default
    })

    pong, err := client.Ping().Result()
    if( err != nil ){
        fmt.Println(""Cannot Initialize Redis Client "", err)
    }
    fmt.Println(""Redis Client Successfully Initialized . . ."", pong)

    return *client
}


Where main.go calls redismanager.InitRedisClient and initializes mux.Handlers:

package main

import (
    ""github.com/gorilla/mux""
    ""github.com/go-redis/redis""
    ""net/http""
    ""fmt""
    ""log""
    ""encoding/json""
    ""io/ioutil""
    ""../redismanager""
    ""../api""
)

type RedisInstance struct {
     RInstance *redis.Client
}

func main() {

    //Initialize Redis Client
    client := redismanager.InitRedisClient()
    //Get current redis instance to get passed to different Gorilla-Mux Handlers
    redisHandler := &RedisInstance{RInstance:&client}

    //Initialize Router Handlers
    r := mux.NewRouter()
    r.HandleFunc(""/todo"", redisHandler.AddTodoHandler).
                                       Methods(""POST"")

    fmt.Println(""Listening on port :8000 . . ."")

    // Bind to a port and pass our router in
    log.Fatal(http.ListenAndServe("":8000"", r))

}


Now, I can easily define and let work properly AddTodoHandler in the same file like:

func (c *RedisInstance) AddTodoHandler(w http.ResponseWriter, r *http.Request) {
  . . . doSomething
}


But, to make things a bit more modular, I'm trying to move all of these RouteHandlers inside their respective files in api package. In order to make that, I need to pass a reference to redisHandler but I'm having some difficulties when trying to make that with an Handler inside api package.

For instance, If in the main I add:

r.HandleFunc(""/todo/{id}"", api.GetTodoHandler(&client)).
                                        Methods(""GET"") 


with gettodo.go

package api

import (
    ""net/http""
    ""github.com/gorilla/mux""
    ""fmt""
    ""encoding/json""
    ""github.com/go-redis/redis""
)

func GetTodoHandler(c *RedisInstance) func (w http.ResponseWriter, r *http.Request) {
    func (w http.ResponseWriter, r *http.Request) {
        . . . doSomething
    }
}


It works nicely.

I'm still pretty new to Go and haven't found any cleaner solution to that even after several researches and reads.

Is my approach correct or are there any better ones?
",2,43696494.0
643,43852529,How are strings stored in a GO array?,"Following the tour of GO, I encountered the following code:

var a [2]string
a[0] = ""Hello""
a[1] = ""World""


So, an array's length is inmutable and set when the array is declared. But then you can store strings of any size in it.

Why can you do this?
",2,
644,43854117,Detecting uninitialized struct fields,"I have a service, written in golang, that can be initialized with some options. Options are passed as a struct to a constructor function. The constructor function uses default values for option fields that weren't included. Here's an example:

type Service struct {
  options Options
}

type Options struct {
  BoolOption bool
  StringOption string
}

const (
  DefaultBoolOption = true
  DefaultStringOption = ""bar""
)

func New(opts Options) *Service {
  if !opts.BoolOption {
    opts.BoolOption = DefaultBoolOption
  }

  if len(opts.StringOption) < 1 {
    opts.StringOption = DefaultStringOption
  }

  return &Service{options: opts,}
}

...

// elsewhere in my code
o := Options{BoolOption: false,}

// sets s.options.BoolOption to true!!!
s := New(o)


My problem is that for bool or int option types, I can't tell whether or not a field value was set in the Options struct. For example, was BoolOption set to false or just not initialized?

One possible solution would be to use strings for all of my Options fields. For instance, BoolOption would be ""false"" rather than false. I could then check the length of the string to check if it was initialized.

Are there better solutions?
",2,43856941.0
645,43936400,How do I parse a nested array in a nested JSON object in Golang?,"I have a JSON:

{
    ""data"": [
        {
            ""id"": 1,
            ""values"": [
                [
                    {
                        ""id"": ""11"",
                        ""keys"": [
                            {
                                ""id"": ""111""
                            }
                        ]
                    }
                ]
            ]
        }
    ]
}


I want to parse ""values"" and ""keys"" into structs, but I don't known what type should i use in ""Data""?:

type Value struct {
    Id   string `json:""id""`
    Keys []Key  `json:""keys""`
}
type Key struct {
    Id string `json:""id""`
}
type Result struct {
    Data []Data `json:""data""`
}
type Data struct {
    Id     int      `json:""id""`
    Values []???? `json:""values""`
}


I would be grateful for any help. Thanks.
",2,43936698.0
646,44067030,How to use Chrome headless with chromedp?,"I'm using chromedp, which has features to focus on elements, fill in text, etc. Chrome 59 has cross-platform headless support. It allows running Chrome in a headless/server environment. To use via the DevTools remote debugging protocol, start a normal Chrome binary with the --headless command line flag (Linux-only for now):


  $ google-chrome --headless --disable-gpu --remote-debugging-port=9222 https://www.google.fr


How can I tell chromedp to send the --headless flag, along with other flags?
",1,44073435.0
647,44078189,How do I kill a http server from another function,"package main

import (
    ""fmt""
    ""log""
    ""net/http""
    ""time""
)


func handlerfunc(w http.ResponseWriter, r *http.Request) {
    fmt.Fprintf(w, ""Hello World"" )
    }

    http.ServeContent(w, r, str , time.Now(), f)
}

func PleaseStart(){
    http.HandleFunc(""/"" , handlerfunc )
    log.Fatal(http.ListenAndServe("":80"", nil))
}

func kill_server() {
    //How do I kill server from here
}


func main() {
    go PleaseStart()

    kill_server()
}


I start a http.server that responds with hello world, how do I kill it from kill_server function
Is this possible without rewritting everything?
",1,44078268.0
